Production tag;JIRA tickets;Anchor productions;Anchor pass;Collision system;Energy;Run list;Comment;Requester;PWG;PAG;Production status;Requested events;Generated events;Output size;Run time;Saving time;First seen;Last seen
LHC19h9_fast;ALIROOT-8328;LHC16q;pass1;p-Pb;5020.0;265309, 265332, 265334, 265336, 265338;- Central barrel simulation for p-Pb at, (LHC16q, LHC16t) with injected heavy flavor signals: test for SPD dead sparse maps, fast;;PWGDQ;;;;5494250;911493207659;189404.12;974.6393;1566145937;1566324013
LHC19h9_cent_woSDD;ALIROOT-8328;LHC16q;pass1;p-Pb;5020.0;265309, 265332, 265334, 265336, 265338;- Central barrel simulation for p-Pb at, (LHC16q, LHC16t) with injected heavy flavor signals: test for SPD dead sparse maps, cent_woSDD;;PWGDQ;;;;5489500;910597676626;192412.12;1402.833;1566145922;1566308442
LHC19h9_cent;ALIROOT-8328;LHC16q;pass1;p-Pb;5020.0;265309, 265332, 265334, 265336, 265338;- Central barrel simulation for p-Pb at, (LHC16q, LHC16t) with injected heavy flavor signals: test for SPD dead sparse maps, EPOS check, cent;;PWGDQ;;;;5485750;3581515061682;202655.34;1382.2236;1566145797;1566308890
LHC19h8_cent_woSDD;ALIROOT-8327;LHC17p;pass1;p-p;5020.0;282314, 282340, 282341, 282342, 282343;- pp central barrel simulations (LHC17p/q) with enhanced dielectron contributions: test for SPD dead sparse maps, CENT, noSDD;;PWGDQ;;;;5807600;2100606660064;139790.86;2345.2705;1566113482;1566270953
LHC19h8_cent;ALIROOT-8327;LHC17p;pass1;p-p;5020.0;282314, 282340, 282341, 282342, 282343;- pp central barrel simulations (LHC17p/q) with enhanced dielectron contributions: test for SPD dead sparse maps, CENT;;PWGDQ;;;;5808400;2121872591742;139330.08;2135.0847;1566113385;1566269681
LHC19h8_fast;ALIROOT-8327;LHC17p;pass1;p-p;5020.0;282314, 282340, 282341, 282342, 282343;- pp central barrel simulations (LHC17p/q) with enhanced dielectron contributions: test for SPD dead sparse maps, FAST;;PWGDQ;;;;10243200;3704040938580;240848.27;2148.192;1566113528;1566269583
LHC19h7c;ALIROOT-8315;LHC15o;pass1___pass1_pidfix___pass3_lowIR_pidfix;Pb-Pb;5020.0;244918, 244975, 244980, 244982, 244983;- HIJING + injected resonances anchored to Pb-Pb, (2015) data, 50-90% centrality;;PWGLF;;;;2004950;5433911849997;302036.6;2223.4404;1565763852;1569180677
LHC19h7b;ALIROOT-8315;LHC15o;pass1___pass1_pidfix___pass3_lowIR_pidfix;Pb-Pb;5020.0;244918, 244975, 244980, 244982, 244983;- HIJING + injected resonances anchored to Pb-Pb, (2015) data, 10-50% centrality;;PWGLF;;;;607632;12580526818675;590857.44;4623.604;1565763844;1569129514
LHC19h7a;ALIROOT-8315;LHC15o;pass1___pass1_pidfix___pass3_lowIR_pidfix;Pb-Pb;5020.0;244918, 244975, 244980, 244982, 244983;- HIJING + injected resonances anchored to Pb-Pb, (2015) data, 0-10% centrality;;PWGLF;;;;219108;12028420255470;543896.75;3841.2573;1565763837;1569031643
LHC19h6c;ALIROOT-8316;LHC18q;pass1;Pb-Pb;5020.0;296618, 296619, 296621, 296622, 296623;- HIJING + injected resonances anchored to Pb-Pb, (2018) data, 50-90% centrality;;PWGLF;;;;3075100;8666522883486;341714.94;5246.2144;1567016454;1569024668
LHC19h6b;ALIROOT-8316;LHC18q;pass1;Pb-Pb;5020.0;296618, 296619, 296621, 296622, 296623;- HIJING + injected resonances anchored to Pb-Pb, (2018) data, 10-50% centrality;;PWGLF;;;;877760;17638481306265;666114.3;6185.9507;1567016526;1569078908
LHC19h6a;ALIROOT-8316;LHC18q;pass1;Pb-Pb;5020.0;296618, 296619, 296621, 296622, 296623;- HIJING + injected resonances anchored to Pb-Pb, (2018) data, 0-10% centrality;;PWGLF;;;;307204;15497809337480;576008.75;4409.518;1567016589;1569119723
LHC18b6c5;ALIROOT-7655;LHC15o;pass1___pass1_pidfix___pass3_lowIR_pidfix;Pb-Pb;5020.0;244918, 244980, 244982, 244983, 245064, 245066, 245068, 245145, 245146, 245151;- Hijing plus injected nuclei, hypernuclei and exotica, 50-90% cent, LHC15o anchors, embedding(local merging) with interaction time fix and signal filtering, not mixed;;PWGLF;;;;344880;909993608016;27898.877;1131.9614;1565520060;1565861281
LHC18b6b5;ALIROOT-7655;LHC15o;pass1___pass1_pidfix___pass3_lowIR_pidfix;Pb-Pb;5020.0;244918, 244980, 244982, 244983, 245064, 245066, 245068, 245145, 245146, 245151;- Hijing plus injected nuclei, hypernuclei and exotica, 10-50% cent, LHC15o anchors, embedding(local merging) with interaction time fix and signal filtering, not mixed;;PWGLF;;;;376872;2201076813988;70684.62;5104.3696;1565519920;1565861281
LHC18b6a5;ALIROOT-7655;LHC15o;pass1___pass1_pidfix___pass3_lowIR_pidfix;Pb-Pb;5020.0;244918, 244980, 244982, 244983, 245064, 245066, 245068, 245145, 245146, 245151;- Hijing plus injected nuclei, hypernuclei and exotica, 0-10% cent, LHC15o anchors, embedding(local merging) with interaction time fix and signal filtering, not mixed;;PWGLF;;;;94296;1979008791927;61883.438;3781.4202;1565519818;1565859124
LHC19h4c3;ALIROOT-8308;LHC16d;pass1;p-p;13000.0;252375;Minimum bias Pythia6, dedicated D2H Ds, 2016 data;;PWGHF;;;;18980000;1993341733415;454917.75;2221.8025;1566392358;1569546785
LHC19h4c2;ALIROOT-8308;LHC16d;pass1;p-p;13000.0;252375;Minimum bias Pythia6, dedicated D2H LcpK0SBDTsig, 2016 data;;PWGHF;;;;18889600;1996656388871;485662.22;2211.5767;1566392324;1569569195
LHC19h4c1;ALIROOT-8308;LHC16d;pass1;p-p;13000.0;252375;Minimum bias Pythia6, dedicated D2H LcpKpi, 2016 data;;PWGHF;;;;18931200;1966639247382;476460.72;2499.018;1566392311;1569562997
LHC19h4b3;ALIROOT-8308;LHC17h;pass1;p-p;13000.0;273100, 273101, 273103;Minimum bias Pythia6, dedicated D2H Ds, 2017 data;;PWGHF;;;;38401600;4315136713303;747970.8;4026.8992;1566386295;1569510449
LHC19h4b2;ALIROOT-8308;LHC17h;pass1;p-p;13000.0;273103;Minimum bias Pythia6, dedicated D2H LcpK0SBDTsig, 2017 data;;PWGHF;;;;38221600;4336284019154;793368.7;4351.031;1566386289;1569487477
LHC19h4b1;ALIROOT-8308;LHC17h;pass1;p-p;13000.0;273099, 273100, 273101;Minimum bias Pythia6, dedicated D2H LcpKpi, 2017 data;;PWGHF;;;;38228400;4255804336129;796505.5;4526.17;1566386282;1569823542
LHC19h4a3;ALIROOT-8308;LHC18d;pass1;p-p;13000.0;286348, 286349, 286350;Minimum bias Pythia6, dedicated D2H Ds, 2018 data;;PWGHF;;;;30522400;3391732984610;587763.94;3304.8582;1566367180;1569667446
LHC19h4a2;ALIROOT-8308;LHC18d;pass1;p-p;13000.0;286350;Minimum bias Pythia6, dedicated D2H LcpK0SBDTsig, 2018 data;;PWGHF;;;;30392400;3409156998646;628485.44;3282.235;1566367284;1569686025
LHC19h4a1;ALIROOT-8308;LHC18d;pass1;p-p;13000.0;286348, 286349, 286350;Minimum bias Pythia6, dedicated D2H LcpKpi, 2018 data;;PWGHF;;;;30389200;3344060887827;638825.56;3252.3577;1566336858;1569675193
LHC17j7_2;ALIROOT-7531;LHC17n;pass1;Xe-Xe;5440.0;280234, 280235;Xe-Xe, General-purpose Monte Carlo Xe-Xe (LHC17n), with updated SPDSparseDead, HIJING;;Common production;;;;3189795;32641582951451;1.0321384e+06;4859.893;1564781326;1565008014
LHC19h3;ALIROOT-8305;LHC18q;pass1;Pb-Pb;5020.0;296618, 296619, 296621, 296622, 296623;- General-purpose Monte Carlo GA signals anchored to LHC18q and LHC18r, MB;;PWGGA;;;;3662172;15773930496300;2.1632975e+06;13263.359;1564895961;1566090521
LHC19h2c;ALIROOT-8304;LHC18q;pass1;Pb-Pb;5020.0;296552, 296553, 296594, 296615, 296616, 296618, 296619, 296621, 296622, 296623;- Extension of general-purpose Monte Carlo anchored to LHC18q/r, 50-90% centrality;;Common production;;;;8537400;6257896035488;945057.9;9832.263;1564780926;1565277326
LHC19h2b;ALIROOT-8304;LHC18q;pass1;Pb-Pb;5020.0;296552, 296553, 296594, 296615, 296616, 296618, 296619, 296621, 296622, 296623;- Extension of general-purpose Monte Carlo anchored to LHC18q/r, 10-30% centrality;;Common production;;;;1459688;9843997230631;1.4505496e+06;11249.45;1564775901;1565169273
LHC19h2a;ALIROOT-8304;LHC18q;pass1;Pb-Pb;5020.0;296552, 296553, 296594, 296615, 296616, 296618, 296619, 296621, 296622, 296623;- Extension of general-purpose Monte Carlo anchored to LHC18q/r, 0-10% centrality;;Common production;;;;161084;2051549913050;284828.1;2546.1301;1564775822;1565274570
LHC19h1b;ALIROOT-8303;, LHC17n;pass1___pass1_pidfix___pass3_lowIR_pidfix;Pb-Pb;5020.0;246392, 280235;Central events with HIJING + injected signal with Upgrade geometry, for ITS3 studies, extDecayTable;;Common production;;;;11901;805909577948;29321.027;248.89899;1572119709;1572543277
LHC19h1a;ALIROOT-8303;, LHC17n;pass1___pass1_pidfix___pass3_lowIR_pidfix;Pb-Pb;5020.0;246392, 280235;Central events with HIJING + injected signal with Upgrade geometry, for ITS3 studies, hadHF option;;Common production;;;;4984;257954436619;9837.147;131.5019;1572498817;1572571760
LHC19g7a;ALIROOT-8297;LHC18m;pass1;p-p;13000.0;292430;-, the Eta prime meson, 2018 data;;PWGGA;;;;6333200;3105189952075;125253.055;1546.7651;1566950676;1568422474
LHC19g5;ALIROOT-8294;LHC17p;pass1;p-p;5020.0;282367;-, J/psi and upsilon pp, analysis (LHC17p, LHC17q) with modified muon trigger map;;PWGDQ;;;;48295000;938647209157;14844.677;327.2303;1563830160;1563913203
LHC19g3d;ALIROOT-8279;, LHC17q;pass1;p-p;5020.0;282099, 282366;- G4, BERT+biasing (FTFP_BERT_EMV+optical+biasing) physics list, 17p/q anchor;;Common production;;;;546000;176804593025;8713.453;76.75473;1566857179;1566910032
LHC19g3c;ALIROOT-8279;, LHC17q;pass1;p-p;5020.0;282099, 282366;- G4, BERT (FTFP_BERT_EMV+optical) physics list, 17p/q anchor;;Common production;;;;544500;176702114651;8405.853;63.087204;1563888622;1563935703
LHC19g3b;ALIROOT-8279;, LHC17q;pass1;p-p;5020.0;282099, 282366;- G4, default (FTFP_INCLXX_EMV+optical) physics list, 17p/q anchor;;Common production;;;;547250;176370870210;12025.357;277.96332;1563312201;1563378817
LHC19g3a;ALIROOT-8279;, LHC17q;pass1;p-p;5020.0;282099, 282366;- G3, 17p/q anchor;;Common production;;;;548750;175529224672;7280.827;121.3134;1563312197;1563388738
LHC19g2;ALIROOT-8260;LHC16d;pass1;p-p;13000.0;252235, 252248, 252271;- check improvement on ITS geometry description, anchored to LHC16d;;Common production;;;;13100800;3840975734401;197975.58;1951.5352;1563269571;1563445291
LHC19g1;ALIROOT-8277;LHC18q;pass1;Pb-Pb;5020.0;296621, 296622, 296623;- Central barrel simulation with injected Starlight photo processes, anchored to LHC18q and LHC18r;;PWGDQ;;;;15715600;17433082619810;900085.4;17647.832;1563904909;1564877413
LHC19f4_2;ALIROOT-8274;LHC18q;pass1;p-p;5020.0;295586, 295712, 295816, 296060, 296240;- Jet-Jet, PYTHIA8 anchored to LHC18q and LHC18r, minimum bias, w/o ESDs, 90% statistics;;PWGJE;;;;196886750;31834410380671;4.1730502e+06;38122.11;1562527960;1562957864
LHC19f4_1;ALIROOT-8274;LHC18q;pass1;p-p;5020.0;295586;- Jet-Jet, PYTHIA8 anchored to LHC18q and LHC18r, minimum bias, w/ ESDs;;PWGJE;;;;21926000;13604978950583;476560.5;4827.614;1561576425;1562915891
LHC19f3c;ALIROOT-8269;LHC18q;pass1;Pb-Pb;5020.0;296618, 296619, 296621, 296622, 296623;- HF, 2018 Pb-Pb central barrel analyses (HFE) anchored to 18q and 18r periods, 50-90% centrality;;PWGHF;;;;2389000;2122965956058;134921.28;3533.8838;1563872919;1564557628
LHC19f3b;ALIROOT-8269;LHC18q;pass1;Pb-Pb;5020.0;296618, 296619, 296621, 296622, 296623;- HF, 2018 Pb-Pb central barrel analyses (HFE) anchored to 18q and 18r periods, 30-50% centrality;;PWGHF;;;;4987656;20401464517567;1.04314825e+06;17424.234;1563869412;1564401907
LHC19f3a;ALIROOT-8269;LHC18q;pass1;Pb-Pb;5020.0;296618, 296619, 296621, 296622, 296623;- HF, 2018 Pb-Pb central barrel analyses (HFE) anchored to 18q and 18r periods, 0-10% centrality;;PWGHF;;;;2496488;31222666688542;1.6297921e+06;26555.195;1563869008;1564391622
LHC19c3b3;ALIROOT-8207;LHC18q;pass1;Pb-Pb;5020.0;295665, 295666, 295667, 295668, 295673, 295675, 295676, 295712, 295714, 295717, 295718, 295719, 295721, 295723, 295725, 295753, 295754, 295755, 295758, 295759, 295762, 295763, 295786, 295788, 295791, 295816, 295818, 295819, 295822, 295825, 295826, 295829, 295831, 295853, 295854, 295855, 295856, 295859, 295860, 295861, 295909, 295910, 295913, 295936, 295937, 295941, 295942, 296016, 296060, 296062, 296063, 296065, 296066, 296074, 296123, 296132, 296133, 296134, 296135, 296142, 296143, 296191, 296192, 296194, 296195, 296196, 296197, 296198, 296240, 296241, 296242, 296243, 296244, 296246, 296247, 296269, 296270, 296273, 296279, 296280, 296303, 296304, 296309, 296312, 296375, 296376, 296377, 296378, 296379, 296380, 296381, 296383, 296414, 296415, 296419, 296420, 296423, 296424, 296433, 296472, 296509, 296510, 296511, 296512, 296516, 296547, 296548, 296549, 296550, 296551;- HF, 2018 Pb-Pb central barrel analyses (D2H), semi-central events, updated SPDSparseDead;;PWGHF;;;;11994972;53755151411483;2.4740615e+06;54094.156;1563523919;1564974843
LHC19c3a3;ALIROOT-8207;LHC18q;pass1;Pb-Pb;5020.0;295665, 295666, 295667, 295668, 295673, 295675, 295676, 295712, 295714, 295717, 295718, 295719, 295721, 295723, 295725, 295753, 295754, 295755, 295758, 295759, 295762, 295763, 295786, 295788, 295791, 295816, 295818, 295819, 295822, 295825, 295826, 295829, 295831, 295853, 295854, 295855, 295856, 295859, 295860, 295861, 295909, 295910, 295913, 295936, 295937, 295941, 295942, 296016, 296060, 296062, 296063, 296065, 296066, 296074, 296123, 296132, 296133, 296134, 296135, 296142, 296143, 296191, 296192, 296194, 296195, 296196, 296197, 296198, 296240, 296241, 296242, 296243, 296244, 296246, 296247, 296269, 296270, 296273, 296279, 296280, 296303, 296304, 296309, 296312, 296375, 296376, 296377, 296378, 296379, 296380, 296381, 296383, 296414, 296415, 296419, 296420, 296423, 296424, 296433, 296472, 296509, 296510, 296511, 296512, 296516, 296547, 296548, 296549, 296550, 296551;- HF, 2018 Pb-Pb central barrel analyses (D2H), central events, updated SPDSparseDead;;PWGHF;;;;13141180;179332587958669;1.0075922e+07;196560.27;1563523910;1564970945
LHC19f2e4;ALIROOT-8237;LHC18q;pass1;Pb-Pb;5020.0;;- Hijing + heavy-flavour hadron decays anchored to 18q and 18r periods, 50-90% centrality, w/ embedding, no cent dependence injection;;PWGDQ;;;4800000;5099300;2284726603143;163316.08;6838.371;1575234319;1576492880
LHC19f2e3;ALIROOT-8237;LHC18q;pass1;Pb-Pb;5020.0;;- Hijing + heavy-flavour hadron decays anchored to 18q and 18r periods, 50-90% centrality, w/ embedding, no cent dependence injection;;PWGDQ;;;4800000;5136300;3356978240495;308818.75;10360.351;1575234275;1575772513
LHC19f2e1;ALIROOT-8237;LHC18q;pass1;Pb-Pb;5020.0;;- Hijing + heavy-flavour hadron decays anchored to 18q and 18r periods, 0-10% centrality, w/ embedding, no cent dependence injection;;PWGDQ;;;3850000;4216188;9932449206077;1.2066735e+06;25338.73;1575234248;1575552604
LHC19f2a4;ALIROOT-8237;LHC18q;pass1;Pb-Pb;5020.0;;- Hijing + injected light-flavour hadron decays anchored to 18q and 18r periods, 50-90% centrality, w/ embedding;;PWGDQ;;;600000;762150;380587294622;23531.123;784.9935;1574988664;1575578010
LHC19f2a3;ALIROOT-8237;LHC18q;pass1;Pb-Pb;5020.0;;- Hijing + injected light-flavour hadron decays anchored to 18q and 18r periods, 50-90% centrality, w/ embedding;;PWGDQ;;;300000;402396;649466708307;34298.047;1664.7251;1574988660;1575572790
LHC19f2a1;ALIROOT-8237;LHC18q;pass1;Pb-Pb;5020.0;;- Hijing + injected light-flavour hadron decays anchored to 18q and 18r periods, 0-10% centrality, w/ embedding;;PWGDQ;;;150000;199560;1278850678741;107858.11;3233.683;1574988655;1575356071
LHC19f1c;ALIROOT-8251;LHC18q, LHC18r;pass1;Pb-Pb;5020.0;296623;- Central barrel J/psi injected PbPb 2018 (LHC18q, r), 30-50% centrality;;PWGDQ;;;;5202312;9404459790891;351538.47;11707.268;1560259508;1565019448
LHC19f1b;ALIROOT-8251;LHC18q, LHC18r;pass1;Pb-Pb;5020.0;296623;- Central barrel J/psi injected PbPb 2018 (LHC18q, r), 0-10% centrality;;PWGDQ;;;;2645772;14451346080199;805498.75;13042.859;1560259522;1564807221
LHC19f1a;ALIROOT-8251;LHC18q, LHC18r;pass1;Pb-Pb;5020.0;296623;- Central barrel J/psi injected PbPb 2018 (LHC18q, r), minimum bias;;PWGDQ;;;;12658770;23021952754492;962363.56;22541.389;1560020123;1565021314
LHC19b1_upper_extra;ALIROOT-8197;LHC16q;pass1;p-Pb;5020.0;265525;- Nuclei Box GEANT4 interaction studies, upper cross-section, extra statistics;;PWGLF;;;;48804800;16987781021712;929554.6;3069.7546;1559970114;1560128688
LHC19b1_lower_extra;ALIROOT-8197;LHC16q;pass1;p-Pb;5020.0;265525;- Nuclei Box GEANT4 interaction studies, lower cross-section, extra staistics;;PWGLF;;;;48725600;16924603189572;920644;3522.926;1559928328;1560081574
LHC18h4_extra;ALIROOT-7954;LHC18g;pass1;p-p;13000.0;288619;General-purpose Monte Carlo anchored to LHC18g/h/i/j/k, extra statistics, no ESDs;;Common production;;;;67235600;5879370360277;1.2539652e+06;6284.926;1559462366;1560042683
LHC18k1_extra;ALIROOT-8075;LHC18n;pass1;p-p;13000.0;293357, 293359;General-purpose Monte Carlo anchored to LHC18n, extra statistics, no ESDs;;Common production;;;;3142000;275340426725;54929.04;477.4539;1559461634;1559618893
LHC18j1_extra;ALIROOT-8013;LHC18l;pass1;p-p;13000.0;289240;General-purpose Monte Carlo anchored to LHC18l, extra statistics, no ESDs;;Common production;;;;65441600;5157459730920;1.1270108e+06;7352.056;1559461318;1560080707
LHC18k3_extra;ALIROOT-8077;LHC18p;pass1;p-p;13000.0;294009;General-purpose Monte Carlo anchored to LHC18p, extra statistics, no ESDs;;Common production;;;;70177200;6142830392682;1.1835165e+06;8059.4814;1559461035;1560042299
LHC18k2_extra;ALIROOT-8076;LHC18o;pass1;p-p;13000.0;293368;General-purpose Monte Carlo anchored to LHC18o, extra statistics, no ESDs;;Common production;;;;46513200;4060766723950;801452.4;5744.374;1559460786;1559882815
LHC18h2_extra;ALIROOT-7942;LHC18f;pass1;p-p;13000.0;287000, 287021, 287063, 287064, 287066, 287071, 287072, 287077, 287137, 287155, 287185, 287201, 287202, 287203, 287204, 287208, 287209, 287248, 287249, 287250, 287251, 287254, 287283, 287323, 287324, 287325, 287343, 287344, 287346, 287347, 287349, 287353, 287355, 287356, 287360, 287380, 287381, 287385, 287387, 287388, 287389, 287413, 287451, 287480, 287481, 287484, 287486, 287513, 287516;General-purpose Monte Carlo anchored to LHC18f, extra statistics, no ESDs;;Common production;;;;67760800;5886053817020;1.2288432e+06;8936.715;1559460426;1559679899
LHC18g6_extra;ALIROOT-7901;LHC18e;pass1;p-p;13000.0;286801, 286805, 286809, 286810, 286846, 286848, 286850, 286852, 286874, 286876, 286877, 286907, 286908, 286910, 286911, 286930, 286931, 286932, 286933, 286936, 286937;General-purpose Monte Carlo anchored to LHC18e, extra statistics, no ESDs;;Common production;;;;47974000;4173243323561;835135.2;4677.771;1559306212;1559619199
LHC18j4_extra;ALIROOT-8035;LHC18m;pass1;p-p;13000.0;290222, 290223, 290253, 290254, 290293;General-purpose Monte Carlo anchored to LHC18m, extra statistics, no ESDs;;Common production;;;;199821600;17438436849033;3.519894e+06;16988.016;1559124057;1559648872
LHC19a3_3;ALIROOT-8262;LHC18r;pass1_emd;Pb-Pb;5020.0;297328, 297331;- RELDIS anchored to LHC18r, EMD runs;;PWGMM;;;;3885200;587198778680;60095.613;1413.0062;1558113793;1558218110
LHC19b1_upper;ALIROOT-8197;LHC16q;pass1;p-Pb;5020.0;265525;- Nuclei Box GEANT4 interaction studies, upper cross-section;;PWGLF;;;;5447200;1896831551955;103250.664;474.14267;1559579746;1559731815
LHC19b1_lower;ALIROOT-8197;LHC16q;pass1;p-Pb;5020.0;265525;- Nuclei Box GEANT4 interaction studies, lower cross-section;;PWGLF;;;;5432900;1887267564702;101328.79;440.61472;1559579741;1559734963
LHC19e1_cent;ALIROOT-8250;LHC17p;pass1;p-p;5020.0;282008, 282016, 282021, 282025, 282030, 282031, 282050, 282051, 282078, 282098, 282099, 282118, 282119, 282120, 282122, 282123, 282125, 282126, 282127, 282146, 282147, 282189, 282206, 282224, 282227, 282229, 282230, 282247, 282302, 282303, 282304, 282305, 282306, 282307, 282309, 282312, 282313, 282314, 282340, 282341, 282342, 282343, 282365, 282366, 282367;Pythia8 (Monash) + injected strangeness anchored to LHC17p/q, cent;;PWGLF;;;;7920500;2578414977847;168651.33;1503.797;1557231579;1557456014
LHC19e1_fast;ALIROOT-8250;LHC17p;pass1;p-p;5020.0;282008, 282016, 282021;Pythia8 (Monash) + injected strangeness anchored to LHC17p/q, fast;;PWGLF;;;;14002100;4509900037780;301952.62;1852.2195;1557231471;1557451688
LHC19a4_2;ALIROOT-8041;LHC13d, LHC13e, LHC13f;pass4;p-Pb;5020.0;195483, 195531, 195765, 197094;-, pPb Jet-Jet anchored to pass4, 90% statistics w/o ESDs;;PWGGA;;;;397894000;225651042262824;1.0038972e+07;69732.63;1560414344;1562444838
LHC19d3_2_extra;ALIROOT-8205;LHC18b;pass1;p-p;13000.0;285396, 286428, 287000, 288650, 290459;- Jet-Jet, PYTHIA8 anchored to LHC18b-p, sampling 90% no ESDs, extra statistics;;PWGJE;;;;640303750;430552644999836;1.1762922e+07;66409.87;1556671630;1558630017
LHC19d3_1_extra;ALIROOT-8205;LHC18b;pass1;p-p;13000.0;294241;- Jet-Jet, PYTHIA8 anchored to LHC18b-p, sampling 10% with ESDs, extra statistics;;PWGJE;;;;72169800;49572247232936;2.4301845e+06;14304.112;1556437814;1556787055
LHC19d4b2;ALIROOT-8249;LHC18r;pass1;Pb-Pb;5020.0;297446, 297450, 297451, 297452, 297479, 297481, 297483, 297512, 297537, 297540, 297541, 297542, 297544, 297558, 297588, 297590, 297595, 297624;- Ds->KKpi dedicated, 2018 Pb-Pb central barrel analyses (D2H), semi-central events from mb;;PWGHF;;;;568704;1693905636909;107622.18;1497.21;1556128899;1557969459
